t,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8
163,-0.022835272345008154,0.006830502151623145,-0.02613854931701498,-0.010123713163564446,-0.009261681204117172,-0.03001850015766932,0.018026670645098695,0.010282030144938347,-0.0038724965176427637
164,-0.011654582656374762,0.004444246810395406,0.06735427602277354,-0.052902226227526286,0.030987315336938853,-0.0763774934242488,0.007313818839879419,0.06374185279195435,0.019210675367794743
165,-0.009472766955612319,-0.03118341347916676,-0.012110087770243487,0.008647270690838767,-0.03050137204665714,-0.03289599185242955,-0.05578684317379577,0.016373724329915348,0.02147974531744579
166,0.016303757987944336,0.012415867769176794,-0.004170342299183609,-0.020520829929126405,0.08875957343108845,-0.018729750156928873,-0.028012246426535627,0.018097870074192262,0.009733419739013687
167,-0.04382729802028717,0.04780281457300916,0.0245204100360607,-0.04986967549835707,0.07128287683339997,0.025700991760091517,-0.0017849555604829432,0.06434702977629138,0.006034032957076949
168,0.019677445428206656,0.0008418659479978515,-0.03211394627952364,0.005909218301079568,-0.002604084963545437,-0.053982292390295866,-0.06024962879861913,0.0233523645640051,-0.10441348498080884
169,-0.019114261465139157,0.026637426590454774,-0.01638952029344952,0.0052619654148679,0.029662807682902383,-0.019145678810705995,0.03848501069311958,-0.03900174388584743,0.011437498622798513
170,-0.029891652106323933,-0.054897440831487426,-0.04028157146789707,0.027129778629487816,0.02011092857764663,0.0034416180938027117,-0.046295533906484006,0.0314155414955162,-0.04934638805956411
171,0.023973361157708532,-0.019437496408939565,-0.07291004316543163,-0.023396683145179974,-0.043515305110629315,-0.05854122424105582,0.06751719215961051,0.01164235258443118,0.014834355379081909
172,-0.0006742215586223728,0.021483012012277227,-0.008351813942506829,-0.012974088904088991,-0.05608592236619357,-0.07975470953571732,-0.011839639373879027,0.0030046513154569736,-0.05178884367906537
173,-0.036015380463332594,0.016544163053272935,0.01496697464906533,-0.045434992578111136,0.0065249416456084315,0.040246089495193954,0.029705933478139185,-0.003072614575850078,-0.019033228261685974
174,0.025789881794019982,0.005529502447089411,0.032240823604025484,0.004495719474769516,0.031580059070294146,0.03418455590647175,-0.03355819010568301,-0.0715848037980866,0.06140110846438789
175,0.03146791637966023,-0.010936594332922942,-0.02100342719222769,0.056747281414544826,-0.041709925613584956,-0.03256663738895971,0.0070784160367030075,0.016367224259555224,0.01953304510666614
176,-0.009741718943450762,0.0027724508993757493,0.003789299851799398,0.009315980468516151,0.031091810977401657,0.0215574285517977,0.000391524398290512,-0.031624078534829285,0.002364870201777293
177,-0.020313066065354744,0.017152032415987135,0.042229800389378874,0.004632127441759431,0.0937073234713753,-0.015766665043767676,0.011586319500913175,-0.031207673483900238,-0.01441888269365384
178,0.050989569387042535,-0.003536275090975451,-0.013795667761493905,0.10887144897635843,0.015962793091261515,-0.029430141003039107,-0.029147700336337862,-0.036968833305377855,0.037120256037484985
179,0.029869898513222144,-0.033615141675652424,-0.043534676792782,0.009683910288296856,0.02422888161729036,0.012653872153837873,-0.033755255320496724,0.027841298023386668,-0.0300892309875597
180,0.02595179726963985,0.02445086167096717,0.04937432516363203,0.11321798679997211,-0.06818082467553455,-0.030175599624129072,-0.026024171112685016,-0.03328359785689676,-0.043446556752669854
181,0.0026719395647962696,0.019491310863716266,0.019792287889480713,0.024832283452767955,-0.014750783795646606,0.08420493569107701,0.008000137324650634,-0.07375057321253824,-0.040427715709867196
182,-0.018139031195618546,0.08068163325842995,0.021448451313156206,0.029755918173634325,-0.037051515732794076,-0.04061130025049364,9.51347565169066e-05,0.007664156099447157,-0.07458467074129091
183,-0.03192654811393514,-0.021326192638432478,-0.007587029294747192,0.0043440205245175,0.024381318534274568,0.04258694850842451,-0.013151006080397787,-0.01750423148580698,0.017173243571383775
184,0.03980580014972948,0.051927754330393434,0.07061889393601324,-0.033944601546033404,0.0007443224653836508,-0.00019366519630676385,-0.005300101495631626,-0.02522576698443526,-0.059764223541961634
185,-0.03115370940140952,-0.043731989812421684,0.008856171571870661,0.006748881841472945,0.02335790859459956,0.08679094199261499,0.009714476797890528,0.02014915115173837,-0.0434351493465933
186,-0.041152075818566655,-0.001311005326220146,-0.004113696385329194,-0.03538825660430507,-0.012002765071170303,0.04852079243026919,-0.03361681597032417,-0.05501215916103023,0.03737182687432638
187,-0.02919057362348758,-0.001932857362377046,0.04610896772115037,-0.04075126384547177,-0.0031962591341815096,0.026358866970856383,-0.09662770625730473,0.042093728979569575,-0.04761536687378135
188,0.02266594451591186,-0.09483005380730997,-0.031901588450615935,0.006240253156258687,-0.007607366903125982,0.018457221525278445,0.030197476365345928,0.025080319943073585,-0.008918440016272611
189,-0.0430187797761191,0.025493691054168696,0.035823781581190296,0.0057866607182072245,-0.1223608312971051,-0.05176604627471327,0.07407045832193054,-0.021114481520985225,-0.07970098373455935
190,0.011712640180511165,0.018609252931018318,0.014008057438744058,0.028611599768926178,0.09128719121325235,0.03819316540494292,-0.06459076624106297,0.018608848299497893,0.04531165526936658
191,0.03774078204347208,0.10316565292005628,-0.030514082352673267,-0.019583960802860033,-0.012056444851832528,-0.02025384073088865,-0.03697801863766013,-0.1097624132116018,-0.017734109047943182
192,0.0011674165733382546,0.05190119203588459,0.00994449417809949,0.03376834212466704,0.011359631374431666,0.05410865405862635,0.0008603493132294353,0.020591812794504557,0.014300791496804443
193,-0.010178018280431899,0.017038172589141413,0.04980366623385858,0.04632217862871964,0.0006633383688158449,-0.09598129513370002,0.019290860700046968,-0.08803509245351886,0.058438642966076475
194,-0.06148785457037613,0.010690838037800713,-0.0018540600049061114,-0.018949601237002876,0.0035787748945314383,0.11004432846665238,0.03200394329799088,0.04271587321894353,0.03342640237747116
195,-0.00694299362852299,0.032732646715821254,-0.039309862817575085,-0.006342599417760547,-0.027486194733191055,0.059430584619214195,0.028601276706106047,0.02680006920322086,0.02454832711790354
196,-0.08685645661696524,0.006258806921036855,0.012446194492481565,0.04908259787631954,0.06304235610711167,0.062150363749138134,-0.04129798816220441,-0.013351041508114354,0.018888969732892606
197,-0.014854977232041773,-0.03504612921738858,0.031048713332424035,-0.04331433445751546,-0.0093429069665641,-0.005246327597156366,0.06233924385376918,-0.013453906692187502,-0.09792581282323992
198,-0.0028568600798688525,-0.01069075042272979,0.031097649338563314,-0.060602564261380706,-0.020494149033454017,0.026717087274762054,-0.025940498788168828,-0.06360723915009522,0.026409178105329008
199,0.028838674145319806,-0.06613403462779953,0.01183523383219417,-0.034786520472466484,-0.04620789231265857,-0.018327142136439545,-0.008708910097947577,-0.02503004242110678,0.02323121042360375
